user_product_id,user_id,product_id,start_date,end_date,status,balance,monthly_payment,payment_progress,last_payment_date
8284,646,208,2021-02-05,2023-01-26,Active,4010406,668401.0,0.16,2022-10-14
8285,647,208,2020-12-23,2030-11-01,Active,2843914,236992.83,0.49,2021-05-19
8286,647,203,2024-06-20,2027-06-05,Active,3040186,67559.69,0.24,2026-06-20
8287,648,205,2020-03-25,2021-03-20,Active,134816,13481.6,0.52,2020-08-19
8288,648,204,2021-01-16,2023-01-06,Completed,759318,50621.2,1.0,2022-10-25
8289,648,204,2020-02-15,2029-12-24,Completed,269336,19238.29,1.0,2020-10-09
8290,649,205,2022-04-15,2022-10-12,Completed,510655,34043.67,1.0,2024-07-06
8291,650,203,2021-04-25,2022-04-20,Active,15878581,378061.45,0.16,2021-06-20
8292,650,203,2021-06-12,2031-04-21,Completed,3766233,107606.66,1.0,2023-03-30
8293,651,207,2021-01-14,2023-01-04,Active,9933,1000.0,0.92,2022-11-10
8294,652,206,2020-12-05,2021-11-30,Completed,1562675,62277.94,1.0,2023-04-10
8295,652,208,2023-12-28,2028-12-01,Completed,1254058,156757.25,1.0,2025-09-12
8296,653,208,2022-03-06,2023-03-01,Active,4976242,452385.64,0.14,2024-06-07
8297,653,201,2024-04-01,2025-09-23,Completed,40328358,231772.17,1.0,2025-10-20
8298,654,205,2021-07-30,2022-07-25,Completed,144899,24149.83,1.0,2022-04-04
8299,655,205,2021-08-10,2023-02-01,Active,540534,38609.57,0.69,2022-12-20
8300,656,206,2023-12-07,2024-06-04,Completed,576361,11893.75,1.0,2026-05-06
8301,657,203,2021-03-22,2021-09-18,Completed,11863447,338955.63,1.0,2023-08-25
8302,657,206,2023-10-04,2033-08-12,Active,1326236,57668.95,0.21,2024-10-19
8303,658,206,2020-07-04,2030-05-13,Completed,867591,32608.52,1.0,2021-06-16
8304,659,204,2020-01-01,2029-11-09,Active,1326515,69816.58,0.47,2022-01-07
8305,659,205,2023-10-31,2025-10-20,Active,168259,14021.58,0.2,2024-07-13
8306,660,206,2023-06-07,2025-05-27,Active,495656,13088.2,0.15,2023-10-05
8307,660,208,2024-09-16,2034-07-26,Active,2817466,352183.25,0.32,2026-12-06
8308,661,204,2023-03-12,2025-03-01,Active,104475,4353.12,0.98,2024-08-19
8309,661,204,2024-10-12,2029-09-16,Active,1501906,250317.67,0.87,2026-02-26
8310,661,203,2021-08-17,2024-08-01,Completed,8087989,269599.63,1.0,2021-09-27
8311,662,204,2024-11-15,2026-11-05,Active,720617,51472.64,0.75,2026-05-14
8312,663,205,2021-05-23,2022-11-14,Active,1298638,92759.86,0.7,2021-09-01
8313,664,207,2020-07-22,2022-01-13,Completed,266249,7605.28,1.0,2022-04-03
8314,664,208,2021-01-01,2025-12-06,Active,3512160,585360.0,0.93,2021-05-09
8315,664,207,2023-11-28,2024-11-22,Completed,287013,6404.8,1.0,2025-02-25
8316,665,203,2020-01-11,2029-11-19,Completed,3133082,76416.63,1.0,2022-03-22
8317,665,207,2020-02-08,2021-08-01,Completed,474084,13547.53,1.0,2021-12-29
8318,665,205,2021-09-19,2026-08-24,Completed,618912,77364.0,1.0,2023-05-18
8319,666,205,2022-05-03,2032-03-11,Completed,1322207,77776.88,1.0,2024-01-06
8320,666,205,2022-06-27,2027-06-01,Completed,808175,57726.79,1.0,2023-09-02
8321,666,206,2024-08-21,2025-02-17,Completed,170397,2653.37,1.0,2024-10-01
8322,667,207,2022-05-30,2025-05-14,Active,219228,6249.25,0.78,2023-09-23
8323,667,208,2021-10-10,2026-09-14,Completed,1001418,166903.0,1.0,2022-01-16
8324,667,201,2020-08-10,2021-08-05,Completed,37864871,195179.75,1.0,2022-03-30
8325,668,202,2021-04-10,2022-04-05,Completed,7745832,234722.18,1.0,2022-11-08
8326,668,206,2020-03-02,2020-08-29,Active,528021,20412.14,0.26,2021-03-11
8327,668,201,2022-02-11,2031-12-21,Completed,46926011,483773.31,1.0,2022-11-02
8328,669,207,2021-09-21,2022-09-16,Completed,218956,5589.25,1.0,2022-09-16
8329,669,206,2021-04-18,2031-02-25,Completed,251737,7582.17,1.0,2021-12-04
8330,670,207,2024-10-27,2025-10-22,Active,448176,5840.68,0.9,2026-10-19
8331,671,206,2021-10-08,2023-04-01,Active,1301563,44358.74,0.82,2024-03-23
8332,671,206,2023-05-02,2024-04-26,Completed,1376635,45957.97,1.0,2023-07-07
8333,672,202,2023-08-05,2025-01-26,Active,4762325,103528.8,0.34,2025-05-11
8334,673,208,2020-08-21,2022-08-11,Active,4944430,549381.11,0.79,2021-08-09
8335,674,207,2021-12-11,2023-12-01,Active,378594,7148.78,0.14,2022-07-30
8336,674,204,2024-06-13,2025-06-08,Active,904784,69598.77,0.65,2025-01-11
8337,674,206,2021-06-25,2022-06-20,Active,1225199,54006.9,0.33,2022-10-22
8338,675,203,2021-11-23,2022-11-18,Active,3163389,87871.92,0.88,2022-08-27
8339,675,204,2023-06-04,2033-04-12,Completed,937003,46850.15,1.0,2025-09-24
8340,676,207,2020-01-30,2029-12-08,Active,213064,3682.97,0.54,2021-07-21
8341,676,202,2023-12-11,2024-06-08,Completed,9034682,220358.1,1.0,2025-03-17
8342,677,208,2022-10-12,2024-04-04,Completed,3787923,473490.38,1.0,2025-02-28
8343,677,208,2022-10-21,2023-10-16,Active,4960417,551157.44,0.42,2024-11-01
8344,678,204,2021-12-19,2031-10-28,Active,1433108,119425.67,0.58,2022-02-15
8345,679,201,2021-04-14,2021-10-11,Active,21676517,115917.2,0.72,2023-06-01
8346,680,204,2022-10-13,2023-04-11,Active,1575166,225023.71,0.56,2023-09-27
8347,680,202,2024-06-16,2025-06-11,Active,9663762,333233.17,0.61,2024-12-25
8348,681,202,2023-01-29,2025-01-18,Active,4992343,208014.29,0.67,2024-07-24
8349,682,203,2024-08-02,2026-07-23,Active,18573172,1160823.25,0.67,2024-12-11
8350,682,201,2022-07-04,2032-05-12,Completed,6002682,50870.19,1.0,2024-09-13
8351,682,206,2023-10-09,2026-09-23,Completed,499736,12121.85,1.0,2023-12-05
8352,683,203,2023-07-13,2025-01-03,Completed,2054054,58687.26,1.0,2023-11-14
8353,683,207,2021-04-15,2026-03-20,Active,352410,4847.08,0.23,2021-08-08
8354,683,207,2022-08-05,2023-07-31,Active,301153,6251.32,0.36,2024-03-11
8355,684,201,2022-02-25,2022-08-24,Active,43026392,259195.13,0.25,2024-02-25
8356,684,205,2020-11-12,2025-10-17,Active,874181,48565.61,0.81,2021-06-06
8357,684,201,2022-04-25,2025-04-09,Active,35267841,363585.99,0.89,2023-09-08
8358,685,201,2020-03-12,2023-02-25,Active,21696397,301338.85,0.33,2022-04-25
8359,685,206,2020-06-19,2030-04-28,Completed,1562210,34791.84,1.0,2022-04-13
8360,685,208,2021-12-01,2024-11-15,Active,4937293,548588.11,0.8,2023-07-06
8361,686,201,2020-06-02,2025-05-07,Active,44668477,200307.07,0.65,2021-01-17
8362,686,205,2023-12-11,2026-11-25,Active,878949,73245.75,0.51,2025-07-18
8363,687,208,2023-08-21,2025-02-11,Active,2576869,257686.9,0.28,2025-09-01
8364,687,206,2021-12-28,2023-06-21,Active,158261,4172.04,0.62,2022-06-20
8365,687,204,2021-10-17,2024-10-01,Active,1968469,196846.9,0.75,2022-04-19
8366,688,203,2024-02-08,2025-02-02,Active,11652720,306650.53,0.53,2026-03-15
8367,688,201,2024-06-01,2026-05-22,Active,10833014,169265.84,0.91,2025-08-14
8368,688,201,2021-09-13,2023-03-07,Completed,20135199,117749.7,1.0,2024-01-29
8369,689,202,2023-12-22,2025-06-14,Active,7554025,290539.42,0.34,2025-12-10
8370,689,208,2024-12-12,2026-12-02,Active,587257,73407.12,0.92,2027-02-27
8371,689,204,2020-11-12,2021-05-11,Active,392812,18705.33,0.17,2021-06-17
8372,690,204,2024-09-04,2029-08-09,Active,1772328,147694.0,0.63,2025-07-25
8373,691,201,2022-09-14,2024-03-07,Active,35621637,237477.58,0.41,2024-05-26
8374,692,201,2023-02-15,2025-02-04,Active,42674474,196656.56,0.27,2023-09-03
8375,692,202,2020-03-16,2023-03-01,Active,6786141,150803.13,0.54,2020-04-24
8376,693,207,2022-11-11,2024-05-04,Active,487753,8231.72,0.12,2023-06-30
8377,694,201,2022-08-22,2027-07-27,Completed,42336490,236516.7,1.0,2023-10-29
8378,694,204,2022-07-15,2032-05-23,Active,1918568,91360.38,0.92,2022-10-12
8379,694,207,2023-07-01,2033-05-09,Active,213741,6097.61,0.72,2025-03-08
8380,695,207,2021-05-30,2023-05-20,Active,495909,11197.55,0.66,2023-08-13
8381,695,201,2024-06-05,2025-05-31,Completed,22023831,155097.4,1.0,2025-11-28
8382,695,205,2020-07-27,2021-07-22,Active,1077136,134642.0,0.26,2023-01-13
8383,696,204,2024-11-10,2026-10-31,Completed,1189413,62600.68,1.0,2025-10-21
8384,697,201,2023-06-26,2024-06-20,Completed,47774299,306245.51,1.0,2025-08-06
8385,697,203,2020-01-24,2021-01-18,Active,1963957,49098.93,0.36,2022-07-02
8386,698,204,2021-03-20,2022-09-11,Active,425188,19326.73,0.6,2021-06-20
8387,698,203,2022-06-26,2032-05-04,Completed,19771291,1098405.06,1.0,2024-07-15
8388,699,205,2023-09-10,2025-03-03,Completed,1109059,92421.58,1.0,2025-08-18
8389,700,208,2022-02-06,2022-08-05,Active,4009862,400986.2,0.96,2024-06-08
8390,700,207,2021-11-04,2023-10-25,Completed,479016,8813.93,1.0,2023-07-27
8391,700,202,2020-11-23,2030-10-02,Completed,5266649,119696.57,1.0,2022-11-13
8392,701,207,2021-04-28,2024-04-12,Active,222073,6499.12,0.42,2021-07-19
8393,701,207,2022-09-12,2024-03-05,Completed,168046,2259.8,1.0,2023-11-03
8394,701,201,2022-11-12,2023-05-11,Active,34370080,188846.59,0.23,2023-09-28
8395,702,205,2023-10-14,2025-04-06,Active,1254562,156820.25,0.6,2024-07-02
8396,703,205,2024-03-19,2026-03-09,Active,657631,36535.06,0.55,2025-06-22
8397,703,208,2020-03-31,2030-02-07,Active,2087182,347863.67,0.36,2021-10-24
8398,703,203,2022-01-25,2023-07-19,Active,8555397,427769.85,0.53,2023-05-08
8399,704,206,2020-03-28,2030-02-04,Active,645626,24477.44,0.82,2022-07-12
8400,705,207,2024-08-21,2029-07-26,Completed,371773,6204.4,1.0,2025-04-27
8401,705,208,2021-12-03,2026-11-07,Active,4792281,684611.57,0.78,2022-06-04
8402,706,202,2022-04-14,2027-03-19,Completed,1362418,25706.0,1.0,2023-08-17
8403,706,202,2020-02-27,2023-02-11,Active,9037011,334704.11,0.12,2021-09-10
8404,707,203,2021-08-27,2031-07-06,Completed,3032756,68926.27,1.0,2024-01-21
8405,707,204,2020-01-23,2024-12-27,Active,108164,6760.25,0.92,2020-06-09
8406,707,204,2023-11-25,2033-10-03,Completed,137303,19614.71,1.0,2024-10-14
8407,708,206,2022-04-23,2023-04-18,Active,697022,8338.39,0.28,2024-05-04
8408,708,208,2024-10-29,2026-10-19,Active,1585877,226553.86,0.3,2024-12-27
8409,709,206,2023-10-16,2025-10-05,Completed,645852,21809.37,1.0,2025-11-04
8410,709,201,2022-05-16,2024-05-05,Completed,43337646,224547.39,1.0,2022-12-16
8411,709,202,2024-11-27,2026-05-21,Active,6141077,130661.21,0.7,2026-01-25
8412,710,204,2023-06-13,2028-05-17,Completed,338638,26049.08,1.0,2023-12-13
8413,711,208,2022-11-29,2027-11-03,Completed,1375489,114624.08,1.0,2023-10-02
8414,711,203,2024-09-20,2034-07-30,Active,14633818,522636.36,0.96,2025-04-25
8415,712,208,2022-10-29,2023-04-27,Completed,4153238,461470.89,1.0,2023-09-10
8416,712,204,2022-11-05,2024-10-25,Completed,1434704,179338.0,1.0,2023-07-04
8417,713,206,2023-06-15,2033-04-23,Completed,1637567,72985.74,1.0,2024-02-26
8418,713,201,2020-01-22,2021-01-16,Active,27458432,119905.82,0.23,2021-10-06
8419,714,204,2024-07-09,2026-06-29,Active,858238,122605.43,0.77,2025-08-28
8420,715,202,2020-06-09,2021-12-01,Active,5574955,118616.06,0.55,2020-08-24
8421,716,202,2021-12-04,2022-06-02,Completed,9811855,163530.92,1.0,2024-03-09
8422,717,205,2022-11-01,2027-10-06,Completed,167754,9319.67,1.0,2024-03-27
8423,717,201,2023-10-18,2024-04-15,Completed,19378413,199777.45,1.0,2024-05-17
8424,717,201,2023-11-18,2028-10-22,Active,21988082,343563.78,0.11,2024-05-10
8425,718,206,2024-05-05,2029-04-09,Completed,1147425,18457.16,1.0,2025-06-23
8426,718,203,2022-02-24,2023-08-18,Active,13866614,420200.42,0.88,2023-11-28
8427,719,206,2022-07-20,2032-05-28,Completed,675986,9638.36,1.0,2023-12-30
8428,719,208,2024-08-11,2029-07-16,Active,994102,82841.83,0.58,2026-10-10
8429,719,207,2023-04-12,2025-04-01,Completed,153875,3779.71,1.0,2024-06-12
8430,720,207,2020-05-09,2030-03-18,Completed,245608,6219.27,1.0,2020-12-12
8431,720,203,2024-02-19,2025-02-13,Active,7871703,231520.68,0.35,2024-08-22
8432,721,205,2020-06-11,2030-04-20,Active,902556,53091.53,0.91,2022-08-17
8433,721,202,2020-05-17,2022-05-07,Active,5454863,104901.21,0.46,2021-04-04
8434,722,202,2023-11-24,2028-10-28,Active,1418960,28379.2,0.19,2026-04-16
8435,722,207,2022-09-06,2023-03-05,Active,84332,1916.16,0.87,2024-06-08
8436,722,201,2024-09-13,2027-08-29,Active,23835960,172724.35,0.97,2025-06-11
8437,723,201,2022-05-23,2032-03-31,Completed,27604544,184030.29,1.0,2022-10-15
8438,723,207,2022-02-06,2025-01-21,Active,240017,3627.67,0.41,2023-05-30
8439,724,202,2022-03-23,2027-02-25,Completed,5369716,89495.27,1.0,2023-07-22
8440,724,208,2023-12-29,2024-06-26,Completed,4862562,486256.2,1.0,2024-06-22
8441,724,208,2024-10-30,2034-09-08,Active,1043287,94844.27,0.95,2025-01-30
8442,725,206,2022-04-22,2024-04-11,Active,1484271,22285.0,0.9,2023-04-17
8443,726,203,2024-03-29,2026-03-19,Completed,2995991,80972.73,1.0,2024-08-18
8444,726,206,2020-10-25,2022-10-15,Completed,659106,27925.16,1.0,2022-10-25
8445,726,203,2020-02-13,2021-08-06,Active,14246903,527663.07,0.34,2021-03-16
8446,727,201,2024-09-15,2026-03-09,Active,13872220,70776.63,0.74,2026-02-05
8447,728,201,2023-02-28,2033-01-06,Active,34454044,499333.97,0.15,2024-02-01
8448,729,204,2024-11-06,2034-09-15,Active,507103,56344.78,0.2,2025-09-25
8449,729,202,2023-03-11,2026-02-23,Completed,8338643,157332.89,1.0,2024-10-15
8450,729,207,2024-03-23,2029-02-25,Completed,279022,7287.55,1.0,2025-11-05
8451,730,201,2023-09-22,2026-09-06,Completed,48121434,528806.97,1.0,2023-11-28
8452,730,207,2021-01-14,2023-01-04,Completed,141765,3444.22,1.0,2021-11-14
8453,730,202,2021-04-19,2021-10-16,Completed,6939562,198273.2,1.0,2023-07-25
8454,731,207,2022-12-25,2027-11-29,Active,140952,2009.95,0.98,2023-10-08
8455,731,206,2022-08-19,2027-07-24,Completed,496627,24633.36,1.0,2024-01-15
8456,731,203,2020-10-26,2021-04-24,Completed,19133099,1471776.85,1.0,2022-05-09
8457,732,208,2021-10-04,2022-04-02,Completed,4274183,712363.83,1.0,2022-03-21
8458,732,208,2023-09-06,2025-02-27,Active,4421942,491326.89,0.86,2025-11-08
8459,732,206,2021-03-20,2022-09-11,Completed,634167,11895.1,1.0,2022-06-14
8460,733,208,2020-09-12,2021-09-07,Active,3639900,606650.0,0.42,2021-12-10
8461,733,203,2021-06-22,2024-06-06,Active,16325962,466456.06,0.58,2023-02-24
8462,734,204,2022-08-17,2023-08-12,Completed,977375,75182.69,1.0,2023-10-24
8463,735,205,2023-08-10,2025-01-31,Active,1230019,76876.19,0.26,2025-10-18
8464,736,206,2023-08-12,2028-07-16,Completed,1372328,41047.9,1.0,2025-10-28
8465,736,207,2024-12-04,2029-11-08,Completed,2143,1000.0,1.0,2026-05-22
8466,736,202,2021-01-10,2021-07-09,Completed,7273311,137232.28,1.0,2022-12-22
8467,737,208,2024-06-11,2025-12-03,Completed,4429824,442982.4,1.0,2024-09-09
8468,738,202,2024-05-24,2026-05-14,Completed,4311971,139095.84,1.0,2024-12-31
8469,738,203,2023-11-24,2033-10-02,Active,8554641,534665.06,0.59,2024-11-02
8470,738,207,2023-09-20,2028-08-24,Active,235825,6473.56,0.6,2024-09-30
8471,739,201,2024-08-02,2025-07-28,Completed,26984473,149085.49,1.0,2024-10-13
8472,739,207,2021-09-12,2022-03-11,Active,301222,8885.89,0.7,2023-08-14
8473,739,203,2023-06-01,2033-04-09,Active,17496509,546765.91,0.33,2025-10-01
8474,740,208,2020-11-27,2022-05-21,Active,920072,83642.91,0.19,2022-06-20
8475,741,206,2024-09-29,2029-09-03,Active,148684,5002.43,0.19,2025-09-21
8476,741,206,2024-07-16,2026-07-06,Completed,1728039,66803.23,1.0,2026-03-08
8477,742,206,2021-08-04,2023-01-26,Active,761953,32517.14,0.57,2023-01-08
8478,743,201,2020-11-01,2025-10-06,Completed,35786658,169605.01,1.0,2022-04-08
8479,743,201,2022-02-17,2025-02-01,Active,34433161,253185.01,0.45,2024-01-21
8480,743,207,2024-12-04,2026-05-28,Active,126085,2336.46,0.89,2026-11-07
8481,744,206,2024-09-04,2025-03-03,Completed,1614266,45059.26,1.0,2024-12-22
8482,744,206,2020-08-10,2025-07-15,Active,1208818,54664.11,0.45,2022-04-17
8483,744,205,2022-01-11,2031-11-20,Active,302398,33599.78,0.15,2022-02-26
8484,745,203,2023-09-22,2024-03-20,Completed,10904382,237051.78,1.0,2025-03-26
8485,745,204,2020-07-19,2021-01-15,Completed,478498,22785.62,1.0,2022-02-04
8486,745,203,2021-08-06,2031-06-15,Completed,13273999,510538.42,1.0,2022-05-22
8487,746,208,2022-01-27,2025-01-11,Active,1406395,234399.17,0.38,2024-03-29
8488,747,203,2024-07-18,2027-07-03,Active,14181534,616588.43,0.72,2025-06-08
8489,748,205,2024-07-05,2025-06-30,Completed,686359,114393.17,1.0,2026-02-24
8490,748,206,2024-11-12,2026-05-06,Active,1661308,72907.08,0.83,2026-01-03
8491,748,204,2023-10-18,2024-10-12,Active,783967,87107.44,0.73,2025-02-14
8492,749,201,2024-05-30,2026-05-20,Active,39997821,266652.14,0.68,2026-01-01
8493,750,205,2021-10-04,2023-03-28,Completed,1481023,185127.88,1.0,2022-10-29
8494,750,205,2020-06-12,2021-12-04,Active,819707,117101.0,0.23,2020-09-13
8495,751,205,2023-10-16,2025-04-08,Completed,1319540,109961.67,1.0,2024-07-06
8496,751,204,2021-03-03,2023-02-21,Completed,1123533,160504.71,1.0,2022-11-02
8497,752,202,2022-01-09,2024-12-24,Completed,5893450,120274.49,1.0,2023-04-02
8498,752,207,2022-02-13,2022-08-12,Active,181005,1950.75,0.47,2023-09-25
8499,752,206,2024-08-14,2027-07-30,Completed,414421,18944.5,1.0,2025-02-19
8500,753,204,2023-01-05,2024-12-25,Completed,830593,138432.17,1.0,2024-09-09
8501,753,203,2023-06-07,2024-06-01,Completed,10298550,234057.95,1.0,2024-12-07
8502,753,201,2023-05-10,2023-11-06,Completed,6380910,34491.41,1.0,2025-09-01
8503,754,204,2021-11-02,2022-05-01,Completed,1740036,87001.8,1.0,2022-09-19
8504,755,206,2023-12-08,2026-11-22,Completed,666642,31351.94,1.0,2025-09-16
8505,755,204,2021-01-31,2024-01-16,Active,832526,104065.75,0.63,2022-02-09
8506,756,208,2022-12-20,2024-12-09,Completed,2556055,319506.88,1.0,2023-08-18
8507,757,205,2023-03-05,2025-02-22,Completed,1437408,159712.0,1.0,2024-07-07
8508,757,202,2023-08-07,2024-08-01,Completed,6037929,104102.22,1.0,2025-12-14
8509,757,202,2023-04-24,2028-03-28,Active,6433617,146218.57,0.2,2024-06-21
8510,758,206,2022-03-08,2022-09-04,Completed,1854577,53656.46,1.0,2022-07-27
8511,759,205,2020-07-06,2030-05-15,Completed,1489681,135425.55,1.0,2022-03-01
8512,759,204,2022-10-12,2024-10-01,Active,478864,26603.56,0.5,2024-10-15
8513,759,208,2022-10-12,2032-08-20,Completed,1565577,260929.5,1.0,2023-02-03
8514,760,207,2021-09-01,2026-08-06,Active,105633,1087.73,0.63,2023-08-03
8515,760,203,2020-11-23,2025-10-28,Active,14876891,929805.69,0.26,2023-02-26
8516,761,207,2024-11-05,2025-10-31,Active,261315,7611.33,0.11,2026-06-25
8517,761,208,2021-02-02,2030-12-12,Completed,1661010,276835.0,1.0,2021-07-15
8518,761,205,2023-04-02,2026-03-17,Completed,1195388,66410.44,1.0,2023-06-09
8519,762,207,2020-03-25,2025-02-27,Active,60792,1000.0,0.22,2022-01-25
8520,762,206,2021-07-31,2022-07-26,Active,643301,22941.14,0.77,2021-11-01
8521,763,206,2021-09-10,2026-08-15,Active,1463085,36383.38,0.34,2021-12-18
8522,763,207,2021-05-11,2023-05-01,Completed,30705,1000.0,1.0,2021-09-01
8523,764,204,2022-02-02,2023-07-27,Completed,1509702,188712.75,1.0,2024-07-06
8524,764,201,2021-01-08,2022-01-03,Completed,49616724,229707.06,1.0,2021-11-13
8525,764,204,2020-02-12,2025-01-16,Completed,574514,33794.94,1.0,2020-03-18
8526,765,202,2022-02-22,2027-01-27,Active,6223117,248924.68,0.28,2023-04-01
8527,766,201,2021-11-27,2031-10-06,Completed,28547517,243995.87,1.0,2023-07-13
8528,766,201,2023-05-11,2028-04-14,Completed,49125911,205547.74,1.0,2024-08-18
8529,767,202,2020-09-14,2021-09-09,Active,8924318,202825.41,0.58,2021-12-06
8530,767,204,2020-07-08,2030-05-17,Active,1829030,107590.0,0.86,2021-10-26
8531,768,208,2023-02-14,2032-12-23,Active,2022872,168572.67,0.18,2025-07-17
8532,768,205,2021-02-28,2031-01-07,Active,192434,32072.33,0.84,2023-03-21
8533,768,203,2021-10-18,2023-04-11,Active,10126987,281305.19,0.5,2024-01-26
8534,769,203,2020-10-08,2021-10-03,Completed,7122343,356117.15,1.0,2020-12-05
8535,770,207,2023-02-19,2023-08-18,Completed,313538,7465.16,1.0,2024-04-22
8536,771,208,2021-02-04,2023-01-25,Active,2568137,428022.83,0.69,2021-03-15
8537,772,206,2021-06-28,2022-06-23,Active,1301135,44451.54,0.62,2022-09-08
8538,772,205,2022-07-04,2025-06-18,Active,1368540,136854.0,0.49,2024-11-15
8539,773,201,2024-09-12,2026-09-02,Completed,20335902,112353.05,1.0,2026-10-26
8540,774,208,2023-12-01,2026-11-15,Active,4445342,404122.0,0.2,2025-06-10
8541,774,201,2020-08-04,2022-07-25,Completed,5321611,44719.42,1.0,2022-12-18
8542,774,201,2020-08-06,2021-02-02,Completed,18753199,107777.01,1.0,2021-01-22
8543,775,203,2023-02-26,2023-08-25,Completed,7075507,243983.0,1.0,2023-08-13
8544,775,204,2021-05-20,2024-05-04,Completed,1224779,55671.77,1.0,2023-05-20
8545,775,201,2020-12-25,2023-12-10,Completed,46056834,203791.3,1.0,2022-03-20
8546,776,205,2022-03-14,2023-09-05,Active,967961,120995.12,0.16,2022-10-18
8547,776,201,2021-02-02,2030-12-12,Completed,39706034,484219.93,1.0,2022-09-23
8548,776,202,2021-05-09,2031-03-18,Active,1549919,32977.0,0.15,2023-10-02
8549,777,203,2021-08-10,2026-07-15,Completed,14127804,344580.59,1.0,2022-06-22
8550,778,208,2023-10-28,2024-10-22,Completed,2242214,373702.33,1.0,2025-12-05
8551,778,203,2022-07-22,2025-07-06,Active,17959420,718376.8,0.19,2024-05-16
8552,778,206,2024-02-28,2034-01-06,Completed,611086,9014.34,1.0,2025-01-04
8553,779,201,2022-11-30,2027-11-04,Active,26412574,419247.21,0.49,2023-12-03
8554,779,207,2022-05-08,2027-04-12,Active,90899,2644.59,0.96,2024-06-28
8555,780,206,2024-10-04,2025-04-02,Active,711057,29673.3,0.91,2025-08-02
8556,780,204,2021-07-10,2031-05-19,Completed,699778,41163.41,1.0,2022-03-17
8557,780,205,2020-09-17,2030-07-27,Active,389503,27821.64,0.96,2021-02-11
8558,781,205,2023-03-16,2024-09-06,Active,1328024,78119.06,0.77,2025-05-19
8559,781,208,2022-05-31,2024-05-20,Completed,2485381,355054.43,1.0,2024-03-17
8560,782,207,2024-11-12,2029-10-17,Completed,491233,12706.34,1.0,2026-03-08
8561,783,206,2023-12-30,2024-12-24,Completed,884415,31296.5,1.0,2025-04-20
