transaction_id,user_id,date,category,subcategory,amount,necessity_level,emotion_type,payment_type,product_id
1283,9,2024-05-25,Healthcare,Insurance payment,2572336.41,5,Rational,Transfer,208.0
1284,9,2023-10-07,Healthcare,Insurance payment,1952984.77,5,Planned,Cash,208.0
1285,9,2023-03-09,Healthcare,Insurance payment,1826952.8,5,Routine,Cash,208.0
1286,9,2025-01-23,Card,Card replenishment,796279.39,4,Routine,Card,207.0
1287,9,2024-02-22,Charity,Zakat payment,116692.17,5,Planned,Transfer,
1288,9,2023-06-04,Business,Business credit payment,844424.18,3,Routine,Card,203.0
1289,9,2023-04-09,Business,Business credit payment,4727161.57,3,Routine,Card,203.0
1290,9,2023-11-21,Charity,Zakat payment,186037.89,5,Routine,Card,
1291,9,2024-01-11,Card,Card replenishment,4155511.25,3,Planned,Cash,207.0
1292,9,2024-05-23,Business,Business credit payment,1552919.16,3,Rational,Transfer,203.0
1293,9,2023-08-01,Property,Mortgage payment,3670473.19,4,Routine,Transfer,201.0
1294,9,2023-07-27,Education,Student loan payment,4555357.62,4,Planned,Transfer,205.0
1295,9,2023-04-22,Auto,Auto loan installment,4583868.07,5,Planned,Card,202.0
1296,9,2023-03-10,Auto,Auto loan installment,2338270.37,4,Routine,Cash,202.0
1297,9,2023-01-21,Education,Student loan payment,4121555.43,4,Routine,Cash,205.0
1298,9,2024-10-03,Card,Card replenishment,3904636.1,3,Planned,Card,207.0
1299,9,2024-03-23,Auto,Auto loan installment,4660421.81,5,Rational,Transfer,202.0
1300,9,2025-06-12,Personal needs,Consumer loan payment,4935470.12,5,Routine,Cash,204.0
1301,9,2025-06-29,Healthcare,Insurance payment,2023387.72,3,Routine,Cash,208.0
1302,9,2024-08-04,Healthcare,Insurance payment,1114713.91,5,Routine,Cash,208.0
1303,9,2024-06-15,Card,Card replenishment,2431136.78,3,Planned,Cash,207.0
1304,9,2025-02-22,Deposit,Account top-up,4485610.06,5,Rational,Card,206.0
1305,9,2023-04-08,Business,Business credit payment,4616503.38,5,Planned,Transfer,203.0
1306,9,2024-03-07,Property,Mortgage payment,2183650.69,5,Planned,Cash,201.0
1307,9,2024-04-13,Auto,Auto loan installment,3835363.39,5,Rational,Card,202.0
1308,9,2025-08-22,Property,Mortgage payment,4132569.37,3,Rational,Cash,201.0
1309,9,2025-03-04,Card,Card replenishment,2636983.17,3,Rational,Cash,207.0
1310,9,2024-01-30,Auto,Auto loan installment,1982631.7,4,Routine,Transfer,202.0
1311,9,2025-07-21,Healthcare,Insurance payment,2680069.91,5,Planned,Cash,208.0
1312,9,2024-05-29,Healthcare,Insurance payment,3413747.71,5,Rational,Card,208.0
1313,9,2023-01-20,Business,Business credit payment,3227331.64,3,Planned,Cash,203.0
1314,9,2024-02-05,Business,Business credit payment,1466339.61,3,Routine,Cash,203.0
1315,9,2024-11-01,Education,Student loan payment,1411707.25,3,Planned,Transfer,205.0
1316,9,2024-07-29,Business,Business credit payment,2385767.67,4,Routine,Transfer,203.0
1317,9,2024-03-20,Card,Card replenishment,2284681.05,3,Routine,Cash,207.0
1318,9,2025-04-22,Property,Mortgage payment,3599931.58,5,Rational,Transfer,201.0
1319,9,2023-09-19,Healthcare,Insurance payment,2360034.26,5,Routine,Card,208.0
1320,9,2025-02-10,Card,Card replenishment,2347471.9,5,Planned,Transfer,207.0
1321,9,2024-09-29,Auto,Auto loan installment,2154747.22,3,Planned,Cash,202.0
1322,9,2024-11-19,Card,Card replenishment,3317312.31,4,Planned,Transfer,207.0
1323,9,2023-12-10,Charity,Zakat payment,53103.07,3,Planned,Card,
1324,9,2023-07-08,Card,Card replenishment,1215941.13,4,Rational,Transfer,207.0
1325,9,2023-09-03,Healthcare,Insurance payment,4865769.5,4,Routine,Cash,208.0
1326,9,2024-05-28,Charity,Zakat payment,198325.51,5,Rational,Transfer,
1327,9,2024-12-19,Personal needs,Consumer loan payment,4987418.36,5,Routine,Transfer,204.0
1328,9,2025-09-12,Auto,Auto loan installment,3715466.89,5,Planned,Transfer,202.0
1329,9,2023-07-29,Education,Student loan payment,3519506.99,5,Routine,Cash,205.0
1330,9,2025-10-06,Charity,Zakat payment,52193.19,3,Planned,Card,
1331,9,2024-03-15,Business,Business credit payment,2298378.47,3,Planned,Cash,203.0
1332,9,2024-11-17,Property,Mortgage payment,303040.75,4,Planned,Transfer,201.0
1333,9,2023-09-11,Auto,Auto loan installment,4605887.57,3,Rational,Transfer,202.0
1334,9,2023-12-29,Business,Business credit payment,2108781.46,3,Planned,Card,203.0
1335,9,2024-10-15,Education,Student loan payment,4125475.61,3,Routine,Cash,205.0
1336,9,2024-09-14,Auto,Auto loan installment,4393603.76,4,Routine,Cash,202.0
1337,9,2024-04-28,Healthcare,Insurance payment,1541587.46,5,Planned,Card,208.0
1338,9,2023-10-31,Education,Student loan payment,4665016.49,4,Routine,Transfer,205.0
1339,9,2024-12-28,Property,Mortgage payment,1356570.46,3,Routine,Card,201.0
1340,9,2024-11-12,Card,Card replenishment,3904582.76,3,Rational,Cash,207.0
1341,9,2025-01-22,Healthcare,Insurance payment,3897790.06,3,Rational,Cash,208.0
1342,9,2024-01-04,Card,Card replenishment,4133511.22,4,Planned,Card,207.0
1343,10,2025-02-26,Card,Card replenishment,4443215.15,4,Planned,Transfer,207.0
1344,10,2024-07-19,Deposit,Account top-up,4868317.58,5,Planned,Transfer,206.0
1345,10,2025-04-23,Card,Card replenishment,797678.15,4,Routine,Cash,207.0
1346,10,2023-12-09,Card,Card replenishment,4870827.96,5,Rational,Cash,207.0
1347,10,2025-08-05,Business,Business credit payment,3487090.19,5,Routine,Card,203.0
1348,10,2025-06-26,Charity,Zakat payment,97986.07,3,Routine,Card,
1349,10,2023-01-24,Healthcare,Insurance payment,3678422.62,3,Rational,Card,208.0
1350,10,2025-05-17,Card,Card replenishment,2326346.76,5,Planned,Transfer,207.0
1351,10,2024-09-06,Charity,Zakat payment,105794.01,4,Rational,Cash,
1352,10,2023-07-01,Charity,Zakat payment,11848.83,4,Planned,Cash,
1353,10,2025-08-21,Personal needs,Consumer loan payment,1976721.48,4,Routine,Card,204.0
1354,10,2024-11-29,Education,Student loan payment,412559.02,4,Planned,Transfer,205.0
1355,10,2023-07-22,Education,Student loan payment,2762729.48,3,Planned,Transfer,205.0
1356,10,2024-09-02,Property,Mortgage payment,4754535.74,5,Routine,Cash,201.0
1357,10,2023-07-02,Deposit,Account top-up,2996367.73,5,Planned,Card,206.0
1358,10,2024-04-17,Personal needs,Consumer loan payment,651432.39,5,Planned,Cash,204.0
1359,10,2024-10-07,Personal needs,Consumer loan payment,3180902.02,5,Rational,Cash,204.0
1360,10,2025-04-03,Charity,Zakat payment,79730.51,4,Planned,Transfer,
1361,10,2025-03-01,Deposit,Account top-up,2057253.89,3,Rational,Transfer,206.0
1362,10,2023-04-02,Deposit,Account top-up,2435548.63,4,Routine,Card,206.0
1363,10,2024-04-03,Card,Card replenishment,1604549.14,3,Planned,Cash,207.0
1364,10,2025-01-28,Deposit,Account top-up,2831516.15,3,Routine,Transfer,206.0
1365,10,2025-03-21,Charity,Zakat payment,5018.97,3,Routine,Cash,
1366,10,2025-05-07,Business,Business credit payment,4266624.83,3,Planned,Transfer,203.0
1367,10,2024-09-29,Charity,Zakat payment,20597.68,4,Planned,Card,
1368,10,2023-07-23,Business,Business credit payment,1807787.72,3,Rational,Cash,203.0
1369,10,2023-07-14,Healthcare,Insurance payment,4213481.6,5,Routine,Cash,208.0
1370,10,2023-03-11,Personal needs,Consumer loan payment,320637.07,4,Routine,Card,204.0
1371,10,2025-08-30,Charity,Zakat payment,107084.73,5,Routine,Transfer,
1372,10,2025-01-12,Auto,Auto loan installment,1844618.69,3,Routine,Transfer,202.0
1373,10,2025-04-07,Auto,Auto loan installment,2828898.3,4,Routine,Card,202.0
1374,10,2025-10-06,Business,Business credit payment,2958268.97,4,Rational,Transfer,203.0
1375,10,2023-12-01,Business,Business credit payment,1392345.16,5,Rational,Transfer,203.0
1376,10,2024-10-10,Deposit,Account top-up,189482.19,3,Routine,Card,206.0
1377,10,2025-09-15,Property,Mortgage payment,774861.62,4,Routine,Cash,201.0
1378,10,2024-03-14,Charity,Zakat payment,33762.13,4,Routine,Transfer,
1379,10,2025-02-26,Property,Mortgage payment,2244302.26,4,Planned,Card,201.0
1380,10,2025-08-22,Education,Student loan payment,3557910.43,5,Planned,Card,205.0
1381,10,2024-08-22,Card,Card replenishment,2896849.78,5,Planned,Cash,207.0
1382,10,2023-09-29,Deposit,Account top-up,4048142.06,4,Routine,Cash,206.0
1383,10,2024-08-21,Charity,Zakat payment,65109.68,5,Planned,Card,
1384,10,2025-09-12,Deposit,Account top-up,394902.38,4,Rational,Transfer,206.0
1385,10,2024-10-11,Card,Card replenishment,2290917.12,5,Rational,Transfer,207.0
1386,10,2024-01-07,Education,Student loan payment,704930.85,4,Planned,Cash,205.0
1387,10,2025-05-11,Business,Business credit payment,212269.32,3,Routine,Card,203.0
1388,10,2023-02-21,Property,Mortgage payment,64676.01,4,Planned,Transfer,201.0
1389,10,2023-12-29,Healthcare,Insurance payment,4508482.8,3,Rational,Cash,208.0
1390,10,2025-07-13,Property,Mortgage payment,2696302.3,4,Rational,Card,201.0
1391,10,2023-06-13,Deposit,Account top-up,632109.1,4,Routine,Cash,206.0
1392,10,2023-06-16,Education,Student loan payment,386172.16,5,Rational,Cash,205.0
1393,10,2025-05-20,Education,Student loan payment,2665119.16,5,Routine,Cash,205.0
1394,10,2023-01-07,Card,Card replenishment,266505.02,5,Rational,Card,207.0
1395,10,2023-04-06,Card,Card replenishment,809550.74,4,Routine,Transfer,207.0
1396,10,2025-05-29,Business,Business credit payment,1694601.71,3,Rational,Transfer,203.0
1397,10,2024-11-20,Auto,Auto loan installment,2083450.14,5,Planned,Cash,202.0
1398,10,2025-01-15,Charity,Zakat payment,17074.85,5,Rational,Card,
1399,10,2025-03-13,Deposit,Account top-up,979094.6,4,Routine,Transfer,206.0
1400,10,2023-05-20,Education,Student loan payment,587976.62,5,Planned,Transfer,205.0
1401,10,2024-03-09,Healthcare,Insurance payment,3490300.72,3,Routine,Cash,208.0
1402,10,2025-04-16,Card,Card replenishment,4435988.86,4,Rational,Transfer,207.0
1403,10,2024-01-16,Personal needs,Consumer loan payment,4273217.32,3,Rational,Cash,204.0
1404,10,2025-03-03,Personal needs,Consumer loan payment,4392056.79,4,Planned,Transfer,204.0
1405,10,2025-07-14,Education,Student loan payment,2249648.73,4,Planned,Cash,205.0
1406,10,2024-09-18,Education,Student loan payment,1888118.17,5,Rational,Transfer,205.0
1407,10,2025-08-04,Deposit,Account top-up,4189924.23,4,Routine,Transfer,206.0
1408,10,2025-04-26,Business,Business credit payment,1686066.17,3,Routine,Cash,203.0
1409,10,2023-03-19,Card,Card replenishment,1495667.69,5,Rational,Cash,207.0
1410,10,2025-08-13,Business,Business credit payment,2219185.07,3,Planned,Card,203.0
1411,10,2024-07-27,Business,Business credit payment,3537092.92,5,Rational,Cash,203.0
1412,10,2024-05-01,Personal needs,Consumer loan payment,2535274.09,4,Planned,Transfer,204.0
1413,10,2024-01-26,Personal needs,Consumer loan payment,337824.31,3,Rational,Card,204.0
1414,10,2024-10-06,Card,Card replenishment,4312642.01,3,Rational,Transfer,207.0
1415,10,2025-09-30,Deposit,Account top-up,3925448.11,3,Planned,Card,206.0
1416,10,2023-11-13,Deposit,Account top-up,84057.54,3,Planned,Transfer,206.0
1417,10,2025-01-02,Healthcare,Insurance payment,2538755.15,5,Planned,Card,208.0
1418,10,2023-01-22,Business,Business credit payment,1540150.59,3,Routine,Card,203.0
1419,10,2023-12-23,Charity,Zakat payment,142936.67,4,Rational,Transfer,
1420,10,2024-05-04,Charity,Zakat payment,121107.87,4,Planned,Transfer,
1421,10,2023-07-01,Education,Student loan payment,3905556.89,5,Routine,Transfer,205.0
1422,10,2024-09-18,Property,Mortgage payment,1775518.94,4,Routine,Cash,201.0
1423,10,2024-02-28,Card,Card replenishment,2332868.32,3,Planned,Card,207.0
1424,10,2025-05-06,Healthcare,Insurance payment,1603170.42,5,Rational,Transfer,208.0
1425,10,2025-04-02,Card,Card replenishment,1567648.84,5,Planned,Card,207.0
1426,10,2023-11-11,Property,Mortgage payment,967561.61,3,Planned,Card,201.0
1427,10,2024-01-20,Charity,Zakat payment,156559.35,4,Routine,Transfer,
1428,10,2025-03-02,Healthcare,Insurance payment,2927178.14,3,Planned,Card,208.0
1429,10,2023-12-15,Property,Mortgage payment,4526321.12,4,Rational,Card,201.0
1430,10,2025-06-30,Personal needs,Consumer loan payment,2437193.49,4,Rational,Card,204.0
1431,10,2023-06-02,Charity,Zakat payment,72624.47,5,Planned,Cash,
1432,10,2024-06-17,Card,Card replenishment,3730059.13,4,Routine,Cash,207.0
1433,10,2024-01-07,Education,Student loan payment,720850.08,4,Rational,Transfer,205.0
1434,10,2024-07-23,Healthcare,Insurance payment,3626063.94,3,Routine,Cash,208.0
1435,10,2025-08-05,Charity,Zakat payment,155756.6,3,Planned,Transfer,
1436,10,2023-04-01,Business,Business credit payment,3948025.48,4,Routine,Card,203.0
1437,10,2024-10-05,Charity,Zakat payment,62453.47,4,Planned,Card,
1438,10,2025-02-15,Business,Business credit payment,4279751.45,3,Rational,Cash,203.0
1439,10,2023-10-25,Personal needs,Consumer loan payment,78077.22,4,Rational,Cash,204.0
1440,10,2023-04-04,Business,Business credit payment,2600269.14,3,Planned,Transfer,203.0
1441,10,2024-11-22,Property,Mortgage payment,3551881.8,4,Planned,Card,201.0
1442,10,2023-06-05,Healthcare,Insurance payment,848852.22,4,Rational,Card,208.0
1443,10,2024-10-16,Property,Mortgage payment,3799126.72,4,Rational,Card,201.0
1444,10,2024-06-09,Property,Mortgage payment,860268.53,5,Rational,Cash,201.0
1445,10,2023-04-08,Property,Mortgage payment,405970.3,3,Rational,Cash,201.0
1446,10,2023-09-23,Personal needs,Consumer loan payment,885991.29,4,Rational,Cash,204.0
1447,10,2025-08-17,Auto,Auto loan installment,4695147.78,3,Rational,Transfer,202.0
1448,10,2024-06-05,Card,Card replenishment,575615.81,5,Routine,Transfer,207.0
1449,10,2024-08-20,Deposit,Account top-up,4079733.97,3,Routine,Transfer,206.0
1450,10,2024-07-11,Education,Student loan payment,4984851.2,5,Routine,Cash,205.0
1451,10,2024-11-19,Education,Student loan payment,1971176.34,4,Rational,Cash,205.0
1452,10,2023-12-25,Personal needs,Consumer loan payment,4073650.99,4,Routine,Cash,204.0
1453,10,2023-02-27,Deposit,Account top-up,3559716.59,5,Rational,Cash,206.0
1454,10,2025-03-24,Healthcare,Insurance payment,3078571.61,4,Planned,Card,208.0
1455,10,2024-01-23,Property,Mortgage payment,3375174.52,5,Rational,Cash,201.0
1456,10,2023-08-19,Healthcare,Insurance payment,3139097.96,5,Rational,Card,208.0
1457,10,2023-04-10,Property,Mortgage payment,4296306.4,3,Routine,Card,201.0
1458,10,2023-03-20,Property,Mortgage payment,1990313.26,5,Rational,Transfer,201.0
1459,10,2023-06-03,Deposit,Account top-up,1395386.7,5,Planned,Transfer,206.0
1460,10,2023-03-21,Education,Student loan payment,1839615.9,4,Rational,Card,205.0
1461,10,2025-07-01,Auto,Auto loan installment,546960.88,4,Routine,Cash,202.0
1462,10,2024-01-01,Card,Card replenishment,3830384.01,4,Routine,Transfer,207.0
1463,10,2023-07-08,Business,Business credit payment,3041817.27,3,Rational,Cash,203.0
1464,10,2025-08-15,Personal needs,Consumer loan payment,3433906.41,5,Rational,Card,204.0
1465,10,2025-08-30,Card,Card replenishment,4309220.52,3,Planned,Transfer,207.0
1466,10,2023-12-09,Property,Mortgage payment,1427556.86,5,Rational,Transfer,201.0
1467,10,2024-05-04,Deposit,Account top-up,521370.15,5,Rational,Card,206.0
1468,10,2025-04-16,Charity,Zakat payment,12138.15,3,Rational,Card,
1469,10,2024-04-07,Healthcare,Insurance payment,2373049.33,5,Planned,Transfer,208.0
1470,10,2023-08-18,Personal needs,Consumer loan payment,727583.77,4,Planned,Cash,204.0
1471,10,2024-10-11,Education,Student loan payment,1575198.81,5,Routine,Transfer,205.0
1472,10,2024-05-13,Education,Student loan payment,3011860.05,4,Routine,Transfer,205.0
1473,10,2024-10-24,Personal needs,Consumer loan payment,3321311.42,4,Rational,Cash,204.0
1474,10,2023-08-24,Auto,Auto loan installment,4585278.31,4,Planned,Transfer,202.0
1475,10,2023-06-05,Healthcare,Insurance payment,1477805.93,5,Routine,Cash,208.0
1476,10,2023-05-02,Education,Student loan payment,3042859.36,5,Planned,Transfer,205.0
1477,10,2023-04-18,Deposit,Account top-up,2088149.34,4,Routine,Transfer,206.0
1478,10,2023-01-12,Property,Mortgage payment,557784.34,3,Routine,Cash,201.0
1479,10,2023-12-20,Healthcare,Insurance payment,4439808.02,5,Routine,Cash,208.0
1480,10,2023-09-16,Auto,Auto loan installment,1400012.29,4,Rational,Card,202.0
1481,10,2025-06-26,Charity,Zakat payment,130193.08,5,Planned,Cash,
1482,10,2025-09-06,Healthcare,Insurance payment,4821004.59,5,Rational,Cash,208.0
1483,10,2025-03-20,Business,Business credit payment,2208586.99,5,Planned,Transfer,203.0
1484,10,2025-01-21,Deposit,Account top-up,2007792.45,5,Routine,Transfer,206.0
1485,10,2023-05-26,Personal needs,Consumer loan payment,3428801.03,5,Rational,Card,204.0
1486,10,2025-01-29,Personal needs,Consumer loan payment,2463269.76,5,Planned,Transfer,204.0
1487,10,2025-02-12,Healthcare,Insurance payment,66666.72,3,Routine,Card,208.0
1488,10,2023-05-07,Healthcare,Insurance payment,1331552.96,5,Rational,Cash,208.0
1489,10,2023-03-09,Healthcare,Insurance payment,3534703.29,3,Rational,Transfer,208.0
1490,10,2023-11-10,Healthcare,Insurance payment,407708.15,3,Routine,Cash,208.0
1491,10,2023-10-02,Auto,Auto loan installment,3278496.95,3,Planned,Transfer,202.0
1492,10,2024-03-17,Property,Mortgage payment,674205.82,4,Routine,Card,201.0
1493,10,2025-09-11,Charity,Zakat payment,194389.97,4,Planned,Card,
1494,10,2024-03-22,Education,Student loan payment,2527710.96,3,Routine,Cash,205.0
1495,10,2025-03-03,Deposit,Account top-up,95346.62,4,Planned,Transfer,206.0
1496,10,2023-12-18,Business,Business credit payment,711250.29,4,Routine,Cash,203.0
1497,10,2023-06-22,Property,Mortgage payment,1224419.52,3,Planned,Transfer,201.0
1498,10,2025-10-17,Auto,Auto loan installment,2742881.37,3,Planned,Card,202.0
1499,10,2023-11-01,Property,Mortgage payment,3572021.99,3,Planned,Transfer,201.0
1500,10,2023-01-28,Deposit,Account top-up,1550318.86,4,Rational,Transfer,206.0
1501,10,2025-02-01,Healthcare,Insurance payment,706383.27,3,Rational,Transfer,208.0
1502,10,2025-04-16,Healthcare,Insurance payment,2141533.7,5,Rational,Cash,208.0
1503,10,2024-07-28,Personal needs,Consumer loan payment,1879365.97,4,Rational,Transfer,204.0
1504,10,2025-06-26,Education,Student loan payment,2592642.6,3,Rational,Cash,205.0
1505,10,2024-05-09,Deposit,Account top-up,4643049.66,5,Planned,Card,206.0
1506,10,2024-05-03,Education,Student loan payment,4040554.83,5,Planned,Card,205.0
1507,10,2023-12-01,Property,Mortgage payment,1160366.51,3,Planned,Cash,201.0
1508,10,2024-03-23,Personal needs,Consumer loan payment,386884.13,5,Routine,Transfer,204.0
1509,10,2025-05-16,Card,Card replenishment,1960247.84,4,Routine,Cash,207.0
1510,10,2024-01-15,Auto,Auto loan installment,4184766.83,4,Routine,Card,202.0
1511,10,2023-08-16,Deposit,Account top-up,43431.41,4,Routine,Transfer,206.0
1512,10,2023-12-14,Charity,Zakat payment,70378.64,5,Rational,Transfer,
1513,10,2023-06-23,Auto,Auto loan installment,2151276.91,3,Routine,Card,202.0
1514,10,2024-07-06,Deposit,Account top-up,2713050.09,5,Routine,Transfer,206.0
1515,10,2023-01-02,Deposit,Account top-up,2277576.84,3,Planned,Cash,206.0
1516,10,2024-10-15,Card,Card replenishment,2909007.52,3,Planned,Transfer,207.0
1517,10,2024-03-30,Personal needs,Consumer loan payment,4764320.6,3,Rational,Cash,204.0
1518,10,2024-03-18,Deposit,Account top-up,4715060.24,4,Rational,Cash,206.0
1519,10,2023-01-19,Personal needs,Consumer loan payment,1018282.26,3,Planned,Card,204.0
1520,10,2024-03-17,Healthcare,Insurance payment,1822968.48,3,Rational,Transfer,208.0
1521,10,2023-06-16,Personal needs,Consumer loan payment,2816545.76,4,Routine,Cash,204.0
1522,10,2024-08-14,Education,Student loan payment,480635.53,5,Routine,Transfer,205.0
1523,10,2023-07-30,Business,Business credit payment,1565354.08,3,Rational,Card,203.0
1524,10,2024-03-24,Auto,Auto loan installment,4221624.34,4,Planned,Transfer,202.0
1525,10,2025-10-08,Property,Mortgage payment,3058625.81,4,Rational,Cash,201.0
